Location, month, day, year, average temp, max temp, min temp
Grand Rapids, 02, 28, 1946, 26.8, 37.0, 18.0
Grand Rapids, 03, 01, 1946, 40.7, 48.9, 36.0
Grand Rapids, 03, 02, 1946, 36.0, 44.1, 28.9
Grand Rapids, 03, 03, 1946, 36.3, 53.1, 24.1
Grand Rapids, 03, 04, 1946, 45.3, 55.9, 37.0
Grand Rapids, 03, 05, 1946, 33.5, 36.0, 32.0
Grand Rapids, 03, 06, 1946, 50.0, 63.0, 33.1
Grand Rapids, 03, 07, 1946, 39.7, 48.0, 32.0
Grand Rapids, 03, 08, 1946, 37.9, 46.0, 32.0
Grand Rapids, 03, 09, 1946, 30.5, 35.1, 26.1
Grand Rapids, 03, 10, 1946, 24.9, 34.0, 17.1
Grand Rapids, 03, 11, 1946, 29.2, 43.0, 19.9
Grand Rapids, 03, 12, 1946, 47.2, 66.9, 37.9
Grand Rapids, 03, 13, 1946, 55.5, 66.0, 48.0
Grand Rapids, 03, 14, 1946, 54.3, 61.0, 48.9
Grand Rapids, 03, 15, 1946, 49.2, 55.0, 45.0
Grand Rapids, 03, 16, 1946, 43.8, 53.1, 36.0
Grand Rapids, 03, 17, 1946, 46.5, 51.1, 44.1
Grand Rapids, 03, 18, 1946, 44.2, 46.0, 41.0
Grand Rapids, 03, 19, 1946, 47.5, 57.0, 42.1
Grand Rapids, 03, 20, 1946, 45.6, 64.0, 28.9
Grand Rapids, 03, 21, 1946, 47.1, 63.0, 33.1
Grand Rapids, 03, 22, 1946, 49.8, 57.0, 43.0
Grand Rapids, 03, 23, 1946, 39.1, 52.0, 28.9
Grand Rapids, 03, 24, 1946, 44.1, 57.0, 35.1
Grand Rapids, 03, 25, 1946, 51.0, 71.1, 39.0
Grand Rapids, 03, 26, 1946, 52.9, 62.1, 41.0
Grand Rapids, 03, 27, 1946, 48.5, 64.9, 33.1
Grand Rapids, 03, 28, 1946, 54.2, 73.9, 36.0
Grand Rapids, 03, 29, 1946, 56.3, 75.0, 39.0
Grand Rapids, 03, 30, 1946, 46.7, 66.0, 37.9
Grand Rapids, 03, 31, 1946, 37.5, 48.9, 30.0
Grand Rapids, 04, 01, 1946, 50.0, 77.0, 34.0
Grand Rapids, 04, 02, 1946, 58.1, 69.1, 44.1
Grand Rapids, 04, 03, 1946, 41.8, 55.0, 33.1
Grand Rapids, 04, 04, 1946, 43.2, 52.0, 39.0
Grand Rapids, 04, 05, 1946, 41.0, 52.0, 34.0
Grand Rapids, 04, 06, 1946, 44.3, 51.1, 37.0
Grand Rapids, 04, 07, 1946, 39.9, 55.0, 28.0
Grand Rapids, 04, 08, 1946, 43.9, 51.1, 39.0
Grand Rapids, 04, 09, 1946, 38.3, 45.0, 33.1
Grand Rapids, 04, 10, 1946, 34.1, 45.0, 25.0
Grand Rapids, 04, 11, 1946, 36.1, 46.9, 26.1
Grand Rapids, 04, 12, 1946, 37.4, 50.0, 23.0
Grand Rapids, 04, 13, 1946, 43.2, 51.1, 37.9
Grand Rapids, 04, 14, 1946, 52.2, 73.0, 37.9
Grand Rapids, 04, 15, 1946, 54.2, 62.1, 42.1
Grand Rapids, 04, 16, 1946, 39.1, 54.0, 28.0
Grand Rapids, 04, 17, 1946, 45.4, 64.0, 30.0
Grand Rapids, 04, 18, 1946, 54.0, 59.0, 46.0
Grand Rapids, 04, 19, 1946, 49.6, 62.1, 42.1
Grand Rapids, 04, 20, 1946, 50.6, 62.1, 37.9
Grand Rapids, 04, 21, 1946, 52.0, 73.0, 37.9
Grand Rapids, 04, 22, 1946, 66.5, 82.0, 55.9
Grand Rapids, 04, 23, 1946, 63.0, 75.9, 55.0
Grand Rapids, 04, 24, 1946, 55.5, 71.1, 39.0
Grand Rapids, 04, 25, 1946, 56.3, 64.0, 46.9
Grand Rapids, 04, 26, 1946, 42.9, 55.9, 34.0
Grand Rapids, 04, 27, 1946, 39.2, 50.0, 30.9
Grand Rapids, 04, 28, 1946, 41.2, 55.0, 27.0
Grand Rapids, 04, 29, 1946, 50.6, 68.0, 34.0
Grand Rapids, 04, 30, 1946, 58.6, 75.0, 43.0
Grand Rapids, 05, 01, 1946, 60.4, 72.0, 46.0
Grand Rapids, 05, 02, 1946, 58.5, 70.0, 45.0
Grand Rapids, 05, 03, 1946, 51.8, 64.9, 43.0
Grand Rapids, 05, 04, 1946, 45.2, 53.1, 41.0
Grand Rapids, 05, 05, 1946, 47.0, 57.9, 39.0
Grand Rapids, 05, 06, 1946, 51.2, 60.1, 42.1
Grand Rapids, 05, 07, 1946, 47.7, 55.0, 35.1
Grand Rapids, 05, 08, 1946, 46.0, 62.1, 30.9
Grand Rapids, 05, 09, 1946, 53.8, 61.0, 39.9
Grand Rapids, 05, 10, 1946, 52.7, 63.0, 45.0
Grand Rapids, 05, 11, 1946, 48.6, 55.9, 42.1
Grand Rapids, 05, 12, 1946, 41.9, 52.0, 28.9
Grand Rapids, 05, 13, 1946, 46.1, 64.9, 28.0
Grand Rapids, 05, 14, 1946, 60.0, 75.0, 50.0
Grand Rapids, 05, 15, 1946, 65.6, 79.0, 52.0
Grand Rapids, 05, 16, 1946, 53.8, 72.0, 44.1
Grand Rapids, 05, 17, 1946, 51.9, 66.0, 39.9
Grand Rapids, 05, 18, 1946, 52.6, 61.0, 46.9
Grand Rapids, 05, 19, 1946, 52.0, 66.9, 39.9
Grand Rapids, 05, 20, 1946, 56.1, 60.1, 48.9
Grand Rapids, 05, 21, 1946, 51.7, 59.0, 46.0
Grand Rapids, 05, 22, 1946, 57.6, 73.9, 42.1
Grand Rapids, 05, 23, 1946, 66.2, 80.1, 55.0
Grand Rapids, 05, 24, 1946, 68.7, 75.0, 63.0
Grand Rapids, 05, 25, 1946, 59.3, 70.0, 55.0
Grand Rapids, 05, 26, 1946, 57.8, 69.1, 46.9
Grand Rapids, 05, 27, 1946, 60.0, 73.9, 44.1
Grand Rapids, 05, 28, 1946, 58.9, 71.1, 46.9
Grand Rapids, 05, 29, 1946, 60.0, 77.0, 42.1
Grand Rapids, 05, 30, 1946, 64.6, 79.0, 46.9
Grand Rapids, 05, 31, 1946, 65.5, 75.9, 45.0
Grand Rapids, 06, 01, 1946, 44.7, 48.9, 41.0
Grand Rapids, 06, 02, 1946, 50.6, 60.1, 45.0
Grand Rapids, 06, 03, 1946, 54.3, 64.9, 39.9
Grand Rapids, 06, 04, 1946, 54.8, 68.0, 37.0
Grand Rapids, 06, 05, 1946, 59.6, 73.9, 42.1
Grand Rapids, 06, 06, 1946, 68.0, 78.1, 61.0
Grand Rapids, 06, 07, 1946, 71.2, 80.1, 64.0
Grand Rapids, 06, 08, 1946, 75.3, 80.1, 68.0
Grand Rapids, 06, 09, 1946, 61.2, 73.0, 48.9
Grand Rapids, 06, 10, 1946, 57.1, 71.1, 50.0
Grand Rapids, 06, 11, 1946, 71.6, 80.1, 64.0
Grand Rapids, 06, 12, 1946, 65.9, 75.9, 57.0
Grand Rapids, 06, 13, 1946, 65.7, 72.0, 60.1
Grand Rapids, 06, 14, 1946, 61.3, 73.9, 48.9
Grand Rapids, 06, 15, 1946, 63.8, 73.9, 52.0
Grand Rapids, 06, 16, 1946, 73.2, 89.1, 60.1
Grand Rapids, 06, 17, 1946, 77.3, 86.0, 68.0
Grand Rapids, 06, 18, 1946, 62.1, 77.0, 53.1
Grand Rapids, 06, 19, 1946, 57.4, 68.0, 50.0
Grand Rapids, 06, 20, 1946, 58.9, 66.0, 55.0
Grand Rapids, 06, 21, 1946, 57.0, 60.1, 55.0
Grand Rapids, 06, 22, 1946, 63.9, 77.0, 50.0
Grand Rapids, 06, 23, 1946, 73.1, 86.0, 61.0
Grand Rapids, 06, 24, 1946, 76.5, 87.1, 68.0
Grand Rapids, 06, 25, 1946, 76.5, 86.0, 66.9
Grand Rapids, 06, 26, 1946, 75.3, 84.9, 62.1
Grand Rapids, 06, 27, 1946, 74.9, 88.0, 62.1
Grand Rapids, 06, 28, 1946, 78.2, 89.1, 68.0
Grand Rapids, 06, 29, 1946, 77.5, 91.9, 64.9
Grand Rapids, 06, 30, 1946, 79.4, 91.0, 69.1
Grand Rapids, 07, 01, 1946, 71.9, 75.0, 68.0
Grand Rapids, 07, 02, 1946, 64.0, 77.0, 48.9
Grand Rapids, 07, 03, 1946, 66.7, 80.1, 51.1
Grand Rapids, 07, 04, 1946, 68.4, 82.9, 52.0
Grand Rapids, 07, 05, 1946, 72.0, 87.1, 55.0
Grand Rapids, 07, 06, 1946, 76.0, 93.0, 60.1
Grand Rapids, 07, 07, 1946, 78.0, 91.9, 63.0
Grand Rapids, 07, 08, 1946, 79.7, 90.0, 71.1
Grand Rapids, 07, 09, 1946, 78.8, 90.0, 68.0
Grand Rapids, 07, 10, 1946, 78.8, 93.0, 71.1
Grand Rapids, 07, 11, 1946, 77.8, 84.9, 73.9
Grand Rapids, 07, 12, 1946, 70.0, 80.1, 57.0
Grand Rapids, 07, 13, 1946, 70.6, 84.9, 53.1
Grand Rapids, 07, 14, 1946, 74.4, 82.9, 66.0
Grand Rapids, 07, 15, 1946, 65.9, 73.9, 55.0
Grand Rapids, 07, 16, 1946, 66.2, 82.0, 51.1
Grand Rapids, 07, 17, 1946, 73.0, 89.1, 60.1
Grand Rapids, 07, 18, 1946, 82.1, 95.0, 73.9
Grand Rapids, 07, 19, 1946, 83.6, 91.9, 75.9
Grand Rapids, 07, 20, 1946, 75.3, 86.0, 64.0
Grand Rapids, 07, 21, 1946, 72.4, 84.9, 57.9
Grand Rapids, 07, 22, 1946, 69.8, 80.1, 55.9
Grand Rapids, 07, 23, 1946, 69.0, 84.0, 52.0
Grand Rapids, 07, 24, 1946, 74.2, 82.9, 68.0
Grand Rapids, 07, 25, 1946, 65.0, 77.0, 54.0
Grand Rapids, 07, 26, 1946, 65.2, 79.0, 48.0
Grand Rapids, 07, 27, 1946, 69.1, 84.9, 54.0
Grand Rapids, 07, 28, 1946, 71.3, 90.0, 55.0
Grand Rapids, 07, 29, 1946, 75.0, 91.9, 57.9
Grand Rapids, 07, 30, 1946, 70.9, 82.0, 66.0
Grand Rapids, 07, 31, 1946, 70.0, 82.9, 57.9
Grand Rapids, 08, 01, 1946, 71.8, 87.1, 59.0
Grand Rapids, 08, 02, 1946, 72.8, 86.0, 59.0
Grand Rapids, 08, 03, 1946, 74.9, 90.0, 60.1
Grand Rapids, 08, 04, 1946, 76.7, 84.9, 66.0
Grand Rapids, 08, 05, 1946, 70.1, 82.9, 55.0
Grand Rapids, 08, 06, 1946, 74.1, 82.9, 66.0
Grand Rapids, 08, 07, 1946, 73.3, 90.0, 55.9
Grand Rapids, 08, 08, 1946, 73.4, 84.9, 64.9
Grand Rapids, 08, 09, 1946, 74.8, 84.0, 66.9
Grand Rapids, 08, 10, 1946, 66.2, 78.1, 62.1
Grand Rapids, 08, 11, 1946, 61.2, 70.0, 55.9
Grand Rapids, 08, 12, 1946, 60.3, 71.1, 46.9
Grand Rapids, 08, 13, 1946, 62.2, 75.9, 51.1
Grand Rapids, 08, 14, 1946, 65.7, 82.0, 50.0
Grand Rapids, 08, 15, 1946, 74.2, 79.0, 69.1
Grand Rapids, 08, 16, 1946, 77.9, 89.1, 72.0
Grand Rapids, 08, 17, 1946, 75.8, 86.0, 66.0
Grand Rapids, 08, 18, 1946, 73.2, 86.0, 62.1
Grand Rapids, 08, 19, 1946, 66.8, 78.1, 57.9
Grand Rapids, 08, 20, 1946, 62.2, 72.0, 50.0
Grand Rapids, 08, 21, 1946, 65.0, 78.1, 51.1
Grand Rapids, 08, 22, 1946, 60.5, 71.1, 46.0
Grand Rapids, 08, 23, 1946, 60.6, 73.0, 48.0
Grand Rapids, 08, 24, 1946, 58.7, 75.0, 41.0
Grand Rapids, 08, 25, 1946, 64.9, 77.0, 52.0
Grand Rapids, 08, 26, 1946, 64.8, 78.1, 50.0
Grand Rapids, 08, 27, 1946, 64.5, 75.9, 52.0
Grand Rapids, 08, 28, 1946, 62.3, 71.1, 59.0
Grand Rapids, 08, 29, 1946, 55.9, 64.0, 50.0
Grand Rapids, 08, 30, 1946, 57.3, 70.0, 44.1
Grand Rapids, 08, 31, 1946, 66.3, 79.0, 55.0
Grand Rapids, 09, 01, 1946, 66.8, 73.0, 63.0
Grand Rapids, 09, 02, 1946, 53.0, 64.9, 37.9
Grand Rapids, 09, 03, 1946, 51.9, 69.1, 34.0
Grand Rapids, 09, 04, 1946, 60.8, 78.1, 46.0
Grand Rapids, 09, 05, 1946, 68.9, 86.0, 54.0
Grand Rapids, 09, 06, 1946, 77.6, 88.0, 69.1
Grand Rapids, 09, 07, 1946, 73.2, 84.0, 62.1
Grand Rapids, 09, 08, 1946, 62.4, 73.0, 57.0
Grand Rapids, 09, 09, 1946, 72.9, 88.0, 62.1
Grand Rapids, 09, 10, 1946, 68.3, 71.1, 64.9
Grand Rapids, 09, 11, 1946, 61.1, 70.0, 52.0
Grand Rapids, 09, 12, 1946, 54.1, 63.0, 46.9
Grand Rapids, 09, 13, 1946, 52.9, 70.0, 41.0
Grand Rapids, 09, 14, 1946, 63.3, 78.1, 52.0
Grand Rapids, 09, 15, 1946, 66.3, 82.9, 52.0
Grand Rapids, 09, 16, 1946, 67.6, 84.9, 52.0
Grand Rapids, 09, 17, 1946, 67.6, 84.9, 52.0
Grand Rapids, 09, 18, 1946, 70.0, 86.0, 57.0
Grand Rapids, 09, 19, 1946, 71.2, 87.1, 54.0
Grand Rapids, 09, 20, 1946, 66.1, 75.0, 55.9
Grand Rapids, 09, 21, 1946, 62.8, 79.0, 48.0
Grand Rapids, 09, 22, 1946, 65.7, 84.9, 48.9
Grand Rapids, 09, 23, 1946, 67.3, 73.0, 59.0
Grand Rapids, 09, 24, 1946, 58.9, 72.0, 46.0
Grand Rapids, 09, 25, 1946, 53.0, 62.1, 43.0
Grand Rapids, 09, 26, 1946, 59.9, 75.9, 48.0
Grand Rapids, 09, 27, 1946, 67.6, 86.0, 53.1
Grand Rapids, 09, 28, 1946, 70.3, 84.9, 57.0
Grand Rapids, 09, 29, 1946, 56.4, 71.1, 48.0
Grand Rapids, 09, 30, 1946, 48.2, 57.0, 37.0
Grand Rapids, 10, 01, 1946, 45.1, 57.0, 30.9
Grand Rapids, 10, 02, 1946, 50.2, 69.1, 34.0
Grand Rapids, 10, 03, 1946, 56.3, 78.1, 37.0
Grand Rapids, 10, 04, 1946, 63.5, 82.0, 45.0
Grand Rapids, 10, 05, 1946, 64.1, 84.9, 45.0
Grand Rapids, 10, 06, 1946, 64.3, 84.0, 45.0
Grand Rapids, 10, 07, 1946, 61.7, 81.0, 45.0
Grand Rapids, 10, 08, 1946, 58.7, 71.1, 50.0
Grand Rapids, 10, 09, 1946, 55.5, 73.0, 41.0
Grand Rapids, 10, 10, 1946, 62.3, 77.0, 50.0
Grand Rapids, 10, 11, 1946, 61.0, 71.1, 52.0
Grand Rapids, 10, 12, 1946, 45.7, 51.1, 41.0
Grand Rapids, 10, 13, 1946, 43.7, 54.0, 36.0
Grand Rapids, 10, 14, 1946, 53.4, 66.9, 46.0
Grand Rapids, 10, 15, 1946, 54.3, 72.0, 37.0
Grand Rapids, 10, 16, 1946, 58.2, 64.9, 50.0
Grand Rapids, 10, 17, 1946, 44.5, 50.0, 39.0
Grand Rapids, 10, 18, 1946, 45.1, 54.0, 42.1
Grand Rapids, 10, 19, 1946, 46.0, 63.0, 35.1
Grand Rapids, 10, 20, 1946, 47.8, 59.0, 35.1
Grand Rapids, 10, 21, 1946, 48.9, 64.9, 36.0
Grand Rapids, 10, 22, 1946, 53.8, 69.1, 41.0
Grand Rapids, 10, 23, 1946, 55.5, 72.0, 43.0
Grand Rapids, 10, 24, 1946, 60.8, 73.0, 52.0
Grand Rapids, 10, 25, 1946, 55.0, 62.1, 46.9
Grand Rapids, 10, 26, 1946, 57.0, 75.0, 48.0
Grand Rapids, 10, 27, 1946, 57.9, 66.9, 45.0
Grand Rapids, 10, 28, 1946, 56.4, 72.0, 45.0
Grand Rapids, 10, 29, 1946, 67.6, 70.0, 66.0
Grand Rapids, 10, 30, 1946, 67.7, 70.0, 64.0
Grand Rapids, 10, 31, 1946, 49.7, 62.1, 44.1
Grand Rapids, 11, 01, 1946, 44.2, 48.0, 37.9
Grand Rapids, 11, 02, 1946, 52.3, 62.1, 46.0
Grand Rapids, 11, 03, 1946, 54.3, 57.9, 51.1
Grand Rapids, 11, 04, 1946, 47.8, 52.0, 43.0
Grand Rapids, 11, 05, 1946, 39.6, 53.1, 28.0
Grand Rapids, 11, 06, 1946, 42.6, 60.1, 30.0
Grand Rapids, 11, 07, 1946, 52.0, 60.1, 48.0
Grand Rapids, 11, 08, 1946, 46.6, 54.0, 45.0
Grand Rapids, 11, 09, 1946, 44.2, 46.0, 43.0
Grand Rapids, 11, 10, 1946, 46.0, 55.9, 41.0
Grand Rapids, 11, 11, 1946, 44.3, 48.0, 42.1
Grand Rapids, 11, 12, 1946, 39.9, 44.1, 36.0
Grand Rapids, 11, 13, 1946, 40.6, 48.0, 35.1
Grand Rapids, 11, 14, 1946, 43.0, 54.0, 30.9
Grand Rapids, 11, 15, 1946, 43.3, 57.9, 35.1
Grand Rapids, 11, 16, 1946, 51.0, 54.0, 48.0
Grand Rapids, 11, 17, 1946, 34.0, 45.0, 28.0
Grand Rapids, 11, 18, 1946, 30.0, 44.1, 21.0
Grand Rapids, 11, 19, 1946, 39.3, 55.0, 30.9
Grand Rapids, 11, 20, 1946, 42.7, 45.0, 37.9
Grand Rapids, 11, 21, 1946, 46.0, 57.9, 37.0
Grand Rapids, 11, 22, 1946, 30.3, 57.0, 23.0
Grand Rapids, 11, 23, 1946, 27.9, 36.0, 23.0
Grand Rapids, 11, 24, 1946, 44.9, 55.0, 33.1
Grand Rapids, 11, 25, 1946, 39.0, 55.9, 32.0
Grand Rapids, 11, 26, 1946, 32.8, 43.0, 28.9
Grand Rapids, 11, 27, 1946, 36.4, 41.0, 30.0
Grand Rapids, 11, 28, 1946, 32.3, 46.9, 21.9
Grand Rapids, 11, 29, 1946, 36.7, 46.9, 30.0
Grand Rapids, 11, 30, 1946, 36.6, 46.0, 32.0
Grand Rapids, 12, 01, 1946, 31.0, 41.0, 18.0
Grand Rapids, 12, 02, 1946, 17.7, 25.0, 9.0
Grand Rapids, 12, 03, 1946, 27.8, 35.1, 23.0
Grand Rapids, 12, 04, 1946, 31.0, 48.0, 19.0
Grand Rapids, 12, 05, 1946, 44.1, 50.0, 37.0
Grand Rapids, 12, 06, 1946, 37.5, 46.0, 33.1
Grand Rapids, 12, 07, 1946, 46.9, 61.0, 37.0
Grand Rapids, 12, 08, 1946, 53.9, 60.1, 48.9
Grand Rapids, 12, 09, 1946, 57.0, 60.1, 55.0
Grand Rapids, 12, 10, 1946, 50.0, 55.9, 37.9
Grand Rapids, 12, 11, 1946, 35.4, 46.0, 28.0
Grand Rapids, 12, 12, 1946, 42.0, 46.0, 33.1
Grand Rapids, 12, 13, 1946, 24.6, 34.0, 19.9
Grand Rapids, 12, 14, 1946, 20.8, 24.1, 17.1
Grand Rapids, 12, 15, 1946, 24.4, 28.0, 21.0
Grand Rapids, 12, 16, 1946, 26.1, 33.1, 24.1
Grand Rapids, 12, 17, 1946, 25.0, 39.0, 18.0
Grand Rapids, 12, 18, 1946, 14.4, 18.0, 10.0
Grand Rapids, 12, 19, 1946, 19.0, 28.9, 15.1
Grand Rapids, 12, 20, 1946, 27.0, 34.0, 21.9
Grand Rapids, 12, 21, 1946, 28.5, 34.0, 26.1
Grand Rapids, 12, 22, 1946, 31.5, 35.1, 28.0
Grand Rapids, 12, 23, 1946, 33.1, 39.0, 28.0
Grand Rapids, 12, 24, 1946, 28.5, 32.0, 26.1
Grand Rapids, 12, 25, 1946, 23.8, 36.0, 19.0
Grand Rapids, 12, 26, 1946, 25.4, 35.1, 18.0
Grand Rapids, 12, 27, 1946, 24.3, 42.1, 12.9
Grand Rapids, 12, 28, 1946, 36.8, 57.0, 24.1
Grand Rapids, 12, 29, 1946, 23.0, 25.0, 17.1
Grand Rapids, 12, 30, 1946, 12.0, 19.0, 1.0
Grand Rapids, 12, 31, 1946, 15.6, 19.9, 8.1
Grand Rapids, 01, 01, 1947, 3.5, 18.0, -9.9
Grand Rapids, 01, 02, 1947, 21.5, 26.1, 18.0
Grand Rapids, 01, 03, 1947, 22.6, 25.0, 16.0
Grand Rapids, 01, 04, 1947, 13.2, 19.9, 1.9
Grand Rapids, 01, 05, 1947, 12.6, 21.0, 7.0
Grand Rapids, 01, 06, 1947, 22.2, 26.1, 19.9
Grand Rapids, 01, 07, 1947, 27.9, 33.1, 21.0
Grand Rapids, 01, 08, 1947, 27.1, 30.0, 24.1
Grand Rapids, 01, 09, 1947, 20.2, 27.0, 9.0
Grand Rapids, 01, 10, 1947, 26.1, 35.1, 17.1
Grand Rapids, 01, 11, 1947, 37.0, 37.9, 35.1
Grand Rapids, 01, 12, 1947, 23.0, 35.1, 12.0
Grand Rapids, 01, 13, 1947, 25.0, 32.0, 21.0
Grand Rapids, 01, 14, 1947, 39.6, 45.0, 33.1
Grand Rapids, 01, 15, 1947, 32.5, 39.9, 26.1
Grand Rapids, 01, 16, 1947, 27.7, 34.0, 21.0
Grand Rapids, 01, 17, 1947, 27.2, 37.9, 17.1
Grand Rapids, 01, 18, 1947, 35.1, 44.1, 25.0
Grand Rapids, 01, 19, 1947, 35.2, 46.9, 28.0
Grand Rapids, 01, 20, 1947, 34.9, 37.9, 27.0
Grand Rapids, 01, 21, 1947, 13.1, 27.0, 3.0
Grand Rapids, 01, 22, 1947, 12.1, 21.0, 5.0
Grand Rapids, 01, 23, 1947, 24.0, 39.9, 15.1
Grand Rapids, 01, 24, 1947, 38.8, 41.0, 37.0
Grand Rapids, 01, 25, 1947, 35.2, 43.0, 28.9
Grand Rapids, 01, 26, 1947, 40.3, 45.0, 30.9
Grand Rapids, 01, 27, 1947, 41.1, 51.1, 35.1
Grand Rapids, 01, 28, 1947, 32.5, 39.9, 26.1
Grand Rapids, 01, 29, 1947, 25.6, 32.0, 23.0
Grand Rapids, 01, 30, 1947, 24.2, 32.0, 21.0
Grand Rapids, 01, 31, 1947, 23.6, 33.1, 16.0
Grand Rapids, 02, 01, 1947, 21.1, 26.1, 18.0
Grand Rapids, 02, 02, 1947, 20.7, 24.1, 17.1
Grand Rapids, 02, 03, 1947, 28.7, 39.9, 16.0
Grand Rapids, 02, 04, 1947, 9.2, 34.0, 0.0
Grand Rapids, 02, 05, 1947, 6.0, 10.0, 1.9
Grand Rapids, 02, 06, 1947, 12.6, 17.1, 9.0
Grand Rapids, 02, 07, 1947, 14.0, 17.1, 10.0
Grand Rapids, 02, 08, 1947, 10.2, 19.9, 3.0
Grand Rapids, 02, 09, 1947, 18.2, 23.0, 12.9
Grand Rapids, 02, 10, 1947, 21.1, 23.0, 19.0
Grand Rapids, 02, 11, 1947, 22.9, 28.9, 16.0
Grand Rapids, 02, 12, 1947, 22.6, 37.9, 9.0
Grand Rapids, 02, 13, 1947, 30.8, 39.0, 25.0
Grand Rapids, 02, 14, 1947, 37.9, 44.1, 34.0
Grand Rapids, 02, 15, 1947, 32.0, 35.1, 27.0
Grand Rapids, 02, 16, 1947, 26.7, 28.9, 25.0
Grand Rapids, 02, 17, 1947, 28.8, 33.1, 26.1
Grand Rapids, 02, 18, 1947, 23.5, 33.1, 12.0
Grand Rapids, 02, 19, 1947, 13.7, 23.0, 5.0
Grand Rapids, 02, 20, 1947, 9.6, 21.9, -2.0
Grand Rapids, 02, 21, 1947, 16.6, 25.0, 9.0
Grand Rapids, 02, 22, 1947, 17.7, 21.9, 10.9
Grand Rapids, 02, 23, 1947, 16.4, 19.0, 14.0
Grand Rapids, 02, 24, 1947, 27.7, 34.0, 19.0
Grand Rapids, 02, 25, 1947, 27.5, 30.9, 21.9
Grand Rapids, 02, 26, 1947, 26.2, 28.9, 23.0
Grand Rapids, 02, 27, 1947, 20.9, 25.0, 17.1
Grand Rapids, 02, 28, 1947, 22.2, 30.9, 17.1
Grand Rapids, 03, 01, 1947, 22.6, 27.0, 18.0
Grand Rapids, 03, 02, 1947, 25.5, 32.0, 21.0
Grand Rapids, 03, 03, 1947, 22.7, 28.0, 18.0
Grand Rapids, 03, 04, 1947, 26.0, 30.0, 19.9
Grand Rapids, 03, 05, 1947, 25.5, 35.1, 12.0
Grand Rapids, 03, 06, 1947, 31.7, 36.0, 30.0
Grand Rapids, 03, 07, 1947, 27.8, 32.0, 24.1
Grand Rapids, 03, 08, 1947, 23.1, 35.1, 10.9
Grand Rapids, 03, 09, 1947, 26.7, 33.1, 19.0
Grand Rapids, 03, 10, 1947, 27.2, 36.0, 16.0
Grand Rapids, 03, 11, 1947, 28.4, 43.0, 17.1
Grand Rapids, 03, 12, 1947, 36.4, 48.9, 28.0
Grand Rapids, 03, 13, 1947, 38.9, 43.0, 35.1
Grand Rapids, 03, 14, 1947, 33.1, 37.0, 28.0
Grand Rapids, 03, 15, 1947, 22.2, 27.0, 17.1
Grand Rapids, 03, 16, 1947, 24.9, 28.0, 19.9
Grand Rapids, 03, 17, 1947, 24.3, 30.0, 21.0
Grand Rapids, 03, 18, 1947, 24.8, 35.1, 16.0
Grand Rapids, 03, 19, 1947, 27.7, 39.0, 18.0
Grand Rapids, 03, 20, 1947, 32.6, 43.0, 25.0
Grand Rapids, 03, 21, 1947, 31.9, 37.0, 26.1
Grand Rapids, 03, 22, 1947, 31.6, 39.0, 24.1
Grand Rapids, 03, 23, 1947, 45.9, 54.0, 37.9
Grand Rapids, 03, 24, 1947, 45.5, 48.9, 33.1
Grand Rapids, 03, 25, 1947, 27.0, 32.0, 23.0
Grand Rapids, 03, 26, 1947, 22.7, 26.1, 19.9
Grand Rapids, 03, 27, 1947, 26.8, 33.1, 15.1
Grand Rapids, 03, 28, 1947, 30.4, 37.0, 24.1
Grand Rapids, 03, 29, 1947, 32.2, 37.0, 28.0
Grand Rapids, 03, 30, 1947, 28.8, 35.1, 21.9
Grand Rapids, 03, 31, 1947, 32.6, 43.0, 26.1
Grand Rapids, 04, 01, 1947, 41.7, 52.0, 36.0
Grand Rapids, 04, 02, 1947, 40.3, 45.0, 37.0
Grand Rapids, 04, 03, 1947, 37.0, 48.9, 28.0
Grand Rapids, 04, 04, 1947, 38.9, 44.1, 35.1
Grand Rapids, 04, 05, 1947, 54.9, 66.9, 45.0
Grand Rapids, 04, 06, 1947, 45.9, 57.0, 37.9
Grand Rapids, 04, 07, 1947, 36.4, 45.0, 30.9
Grand Rapids, 04, 08, 1947, 37.1, 50.0, 28.9
Grand Rapids, 04, 09, 1947, 42.5, 53.1, 36.0
Grand Rapids, 04, 10, 1947, 46.3, 63.0, 41.0
Grand Rapids, 04, 11, 1947, 55.7, 61.0, 45.0
Grand Rapids, 04, 12, 1947, 36.5, 44.1, 30.0
Grand Rapids, 04, 13, 1947, 32.6, 45.0, 25.0
Grand Rapids, 04, 14, 1947, 42.3, 52.0, 33.1
Grand Rapids, 04, 15, 1947, 42.0, 50.0, 34.0
Grand Rapids, 04, 16, 1947, 36.5, 45.0, 30.0
Grand Rapids, 04, 17, 1947, 39.6, 52.0, 32.0
Grand Rapids, 04, 18, 1947, 38.6, 45.0, 33.1
Grand Rapids, 04, 19, 1947, 35.6, 41.0, 32.0
Grand Rapids, 04, 20, 1947, 35.2, 41.0, 28.9
Grand Rapids, 04, 21, 1947, 38.6, 50.0, 30.9
Grand Rapids, 04, 22, 1947, 43.2, 53.1, 36.0
Grand Rapids, 04, 23, 1947, 55.6, 68.0, 48.9
Grand Rapids, 04, 24, 1947, 52.3, 70.0, 39.0
Grand Rapids, 04, 25, 1947, 47.1, 55.0, 39.9
Grand Rapids, 04, 26, 1947, 48.6, 62.1, 36.0
